"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"1051","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",536.037499999996,706.911680377518,19120,0.758280722867292,0.448292291322922
"1052","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Child - Prenatal",1538.54166666666,706.911680377519,19120,2.17642699841234,0.0295355434708001
"1053","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Child - Prenatal",113.337499999999,706.911680377518,19120,0.160327666306875,0.872624659912496
"1054","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",584.808333333331,706.911680377519,19120,0.827272132525834,0.40809315960673
"1055","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",569.724999999999,706.911680377518,19120,0.805935190794617,0.420290242104948
"1056","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Child - Prenatal",1434.24583333333,706.911680377518,19120,2.0288897087786,0.0424833533373801
"1057","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Child - Prenatal",879.770833333329,706.911680377518,19120,1.24452722702714,0.213320839882559
"1058","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",593.862499999996,706.911680377518,19120,0.840080191747363,0.400873929911455
"1059","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Child - Prenatal",1596.36666666666,706.911680377519,19120,2.25822646729241,0.0239427674534513
"1060","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Child - Prenatal",471.470833333332,706.911680377518,19120,0.66694446621896,0.504815654719646
"1061","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Child - Prenatal",456.3875,706.911680377518,19120,0.645607524487742,0.51854131053878
"1062","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Child - Prenatal",1320.90833333333,706.911680377518,19120,1.86856204247172,0.0616990508059885
"1063","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Child - Prenatal",766.43333333333,706.911680377518,19120,1.08419956072027,0.278289997338593
"1064","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",480.524999999997,706.911680377518,19120,0.679752525440488,0.49666940089161
"1065","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Child - Prenatal",1483.02916666666,706.911680377519,19120,2.09789880098553,0.0359271771210071
"1066","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Child - Prenatal",-15.083333333332,706.911680377519,19120,-0.0213369417312173,0.982977097948873
"1067","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Child - Prenatal",849.4375,706.911680377518,19120,1.20161757625276,0.229526611777617
"1068","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Child - Prenatal",294.962499999998,706.911680377518,19120,0.417255094501306,0.676496515323598
"1069","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",9.05416666666507,706.911680377518,19120,0.0128080592215279,0.989781060325719
"1070","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Child - Prenatal",1011.55833333333,706.911680377519,19120,1.43095433476657,0.15245964638823
"1071","HIP_hippocampus (hippocampal formation) - STR_striatum","Child - Prenatal",864.520833333332,706.911680377518,19120,1.22295451798398,0.221361948507142
"1072","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Child - Prenatal",310.045833333331,706.911680377518,19120,0.438592036232523,0.660962123998693
"1073","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Child - Prenatal",24.1374999999971,706.911680377518,19120,0.0341450009527452,0.972761880244043
"1074","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Child - Prenatal",1026.64166666666,706.911680377519,19120,1.45229127649779,0.146437041211104
"1075","STR_striatum - AMY_amygdaloid complex","Child - Prenatal",-554.475000000002,706.911680377518,19120,-0.784362481751455,0.432837163713232
"1076","STR_striatum - MD_mediodorsal nucleus of thalamus","Child - Prenatal",-840.383333333335,706.911680377518,19120,-1.18880951703123,0.234529396571931
"1077","STR_striatum - CBC_cerebellar cortex","Child - Prenatal",162.120833333333,706.911680377518,19120,0.229336758513813,0.818609638575222
"1078","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Child - Prenatal",-285.908333333333,706.911680377518,19120,-0.404447035279778,0.685888542433707
"1079","AMY_amygdaloid complex - CBC_cerebellar cortex","Child - Prenatal",716.595833333334,706.911680377518,19120,1.01369924026527,0.310739114073386
"1080","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Child - Prenatal",1002.50416666667,706.911680377519,19120,1.41814627554505,0.156164360893759
"1081","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Infant - Prenatal",157.266666666669,706.911680377518,19120,0.222470035553356,0.823950373233224
"1082","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Infant - Prenatal",57.5416666666731,706.911680377519,19120,0.0813986644497705,0.935125763195423
"1083","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Infant - Prenatal",413.187500000002,706.911680377518,19120,0.584496637231038,0.558893123402795
"1084","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Infant - Prenatal",269.337500000003,706.911680377518,19120,0.381005870289435,0.703203125817328
"1085","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Infant - Prenatal",52.058333333337,706.911680377519,19120,0.0736419198867047,0.941296084776071
"1086","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Infant - Prenatal",-299.895833333328,706.911680377519,19120,-0.424233806934937,0.671400080858779
"1087","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Infant - Prenatal",2.5416666666714,706.911680377518,19120,0.00359545150720109,0.997131288444012
"1088","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Infant - Prenatal",179.616666666672,706.911680377519,19120,0.254086432085476,0.79943151736939
"1089","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Infant - Prenatal",122.058333333336,706.911680377518,19120,0.172664190904517,0.862917220066167
"1090","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Infant - Prenatal",493.837500000003,706.911680377519,19120,0.698584439482276,0.48482026752809
"1091","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Infant - Prenatal",508.333333333338,706.911680377519,19120,0.719090301438884,0.472094070807898
"1092","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Infant - Prenatal",619.870833333336,706.911680377519,19120,0.876871680776728,0.380567356514793
"1093","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Infant - Prenatal",284.587500000005,706.911680377518,19120,0.402578579332604,0.687262771148814
"1094","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Infant - Prenatal",515.175000000002,706.911680377518,19120,0.728768549594313,0.46615217879173
"1095","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Infant - Prenatal",1077.18333333333,706.911680377519,19120,1.52378771384577,0.127578288400316
"1096","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Infant - Prenatal",-99.7249999999963,706.911680377518,19120,-0.141071371103586,0.887815046148811
"1097","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Infant - Prenatal",255.920833333333,706.911680377518,19120,0.362026601677682,0.717336152483729
"1098","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Infant - Prenatal",112.070833333334,706.911680377518,19120,0.158535834736079,0.874036259985427
"1099","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Infant - Prenatal",-105.208333333332,706.911680377518,19120,-0.148828115666652,0.881690834173727
"1100","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Infant - Prenatal",-457.162499999998,706.911680377519,19120,-0.646703842488293,0.517831398628593
"1101","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Infant - Prenatal",-154.724999999998,706.911680377518,19120,-0.218874584046155,0.826750081606667
"1102","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Infant - Prenatal",22.3500000000025,706.911680377518,19120,0.0316163965321194,0.974778297388338
"1103","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Infant - Prenatal",-35.208333333333,706.911680377518,19120,-0.0498058446488398,0.960277629353269
"1104","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Infant - Prenatal",336.570833333333,706.911680377518,19120,0.47611440392892,0.633998315926369
"1105","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Infant - Prenatal",351.066666666668,706.911680377519,19120,0.496620265885527,0.619462568661991
"1106","DFC_dorsolateral prefrontal cortex - STR_striatum","Infant - Prenatal",462.604166666666,706.911680377518,19120,0.654401645223371,0.512860945963417
"1107","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Infant - Prenatal",127.320833333336,706.911680377518,19120,0.180108543779248,0.857069264057184
"1108","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Infant - Prenatal",357.908333333333,706.911680377518,19120,0.506298514040957,0.612652943673167
"1109","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Infant - Prenatal",919.916666666665,706.911680377518,19120,1.30131767829242,0.193165418743949
"1110","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Infant - Prenatal",355.645833333329,706.911680377518,19120,0.503097972781268,0.614901187122094
"1111","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Infant - Prenatal",211.79583333333,706.911680377518,19120,0.299607205839665,0.764480043812874
"1112","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Infant - Prenatal",-5.48333333333604,706.911680377519,19120,-0.00775674456306582,0.993811156257543
"1113","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Infant - Prenatal",-357.437500000001,706.911680377519,19120,-0.505632471384708,0.613120510787105
"1114","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Infant - Prenatal",-55.0000000000017,706.911680377519,19120,-0.0778032129425695,0.937985404769662
"1115","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Infant - Prenatal",122.074999999999,706.911680377519,19120,0.172687767635705,0.86289868718405
"1116","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Infant - Prenatal",64.5166666666634,706.911680377519,19120,0.091265526454746,0.927282565611101
"1117","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Infant - Prenatal",436.29583333333,706.911680377519,19120,0.617185775032506,0.537119546751714
"1118","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Infant - Prenatal",450.791666666665,706.911680377519,19120,0.637691636989113,0.523682066843208
"1119","VFC_ventrolateral prefrontal cortex - STR_striatum","Infant - Prenatal",562.329166666662,706.911680377519,19120,0.795473016326957,0.426348276164695
"1120","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Infant - Prenatal",227.045833333332,706.911680377518,19120,0.321179914882834,0.748077562625781
"1121","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Infant - Prenatal",457.633333333329,706.911680377518,19120,0.647369885144542,0.51740035372457
"1122","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Infant - Prenatal",1019.64166666666,706.911680377519,19120,1.442389049396,0.149209031445068
"1123","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Infant - Prenatal",-143.849999999999,706.911680377518,19120,-0.203490766941603,0.838753627156139
"1124","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Infant - Prenatal",-361.129166666665,706.911680377518,19120,-0.510854717344333,0.60945868950778
"1125","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Infant - Prenatal",-713.08333333333,706.911680377519,19120,-1.00873044416598,0.313116692199664
"1126","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Infant - Prenatal",-410.645833333331,706.911680377518,19120,-0.580901185723837,0.561313900033121
"1127","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Infant - Prenatal",-233.57083333333,706.911680377518,19120,-0.330410205145562,0.741093651761181
"1128","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Infant - Prenatal",-291.129166666666,706.911680377518,19120,-0.411832446326522,0.680466854278353
"1129","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Infant - Prenatal",80.6500000000008,706.911680377518,19120,0.114087802251238,0.909169389374971
"1130","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Infant - Prenatal",95.1458333333357,706.911680377519,19120,0.134593664207846,0.892934567952067
"1131","OFC_orbital frontal cortex - STR_striatum","Infant - Prenatal",206.683333333334,706.911680377518,19120,0.29237504354569,0.770003059790511
